Provider ID,Procedure codes/CPT Code,Billing frequency,Patient ID,Total amount,Doctor,Hospital,Diagnosis Report,Discharge Summary,Prescriptions and Bills,Hospital Bills,Insurance Company Name,Fraud history approval/rejection status,Contact Details,Network Partners,Benefits,Policy Number,Policy type,Renewal Date,Claim limits,Premium amount,Start Date,End Date,Bank Account,Policy Number (Claim),Policy Holder Name,Address,Phone Number,Email,Covered,Hospitalized Date,Treatment expenses,Claim Documents Submitted
594a1315-6ce5-4978-96e6-3d291b224330,CPT-27802,Monthly,dbf9fd94-3a5f-4936-ac5f-ccdd18ebbbac,46552,Dr. Anthony Patrick,"Diaz, Massey and Parks",Concern safe rate where put beautiful protect.,Heavy her car walk age care energy daughter. College bill theory watch former certainly.,Will protect believe woman ok also body.,39119,Ball-Jackson,Rejected,8788816300,Graham and Sons,Wrong design hope city short.,85b93d55-7573-4865-bdf3-a9dc974cdf01,Corporate,25/02/25,85649,72,22/01/25,25/02/25,GB15MQYH08194185856268,85b93d55-7573-4865-bdf3-a9dc974cdf01,Lauren Gentry,"670 Adams Lake
South Michele, VT 41355",388.994.5980,pbell@meyer.com,Yes,09/11/23,9526,No
1778d93b-f489-4d5e-83ed-ee6b8f063504,CPT-85702,Quarterly,3d79acb5-e89d-4171-8b9d-617f44cb5aa0,89181,Dr. Cynthia Munoz,King LLC,Near couple fear can.,Rate particularly describe animal. Become generation financial eye positive.,True actually well anything wall tree though.,1878,"Serrano, Johnson and Thomas",Rejected,+1-963-534-0095x55318,Phillips-Wells,Including talk.,c36a3c95-135b-46f1-bded-e35c053d5af6,Family,18/01/24,10983,737,12/11/23,28/10/24,GB64XWLO58821038052427,c36a3c95-135b-46f1-bded-e35c053d5af6,Beth Yates,"1439 Avila Pass
East Joseph, CO 34933",+1-732-937-4855x37541,dominguezjames@humphrey-barber.com,Yes,28/06/23,4102,No
dfa6bd29-d3de-4b44-8431-71ebacd81600,CPT-31343,Monthly,00b78982-574e-4285-9b84-699187902451,66635,Dr. Brandon Mason,"Gross, Massey and Green",Think place machine but stock fight billion.,Point bag foreign west.,Relate degree treat ability back you.,80096,"Smith, Strong and Acosta",Approved,109-526-8956,"Alexander, Zimmerman and Hoover",Technology talk.,3d56cf11-ee63-4a5d-a528-42f97f6a1e1c,Corporate,10/08/22,82334,54,13/07/21,10/08/22,GB39ERRO29983072359373,3d56cf11-ee63-4a5d-a528-42f97f6a1e1c,Andrea Carter,"29999 Matthews Port
Garrettview, NV 73504",(073)167-3579,annawilson@hotmail.com,No,08/08/20,228,Yes
7103f6ec-8ff9-43ea-8549-36bccdc8cea0,CPT-57110,Annually,0e5da199-0c93-4140-8a76-bb5b74df0a4a,18232,Dr. Brenda Zuniga,Mcbride PLC,Billion bag air strong pressure Mr.,May road charge owner wish born case. Occur chair imagine maintain himself early.,Government final easy scientist.,35615,"Knight, Giles and Robinson",Approved,368-023-7851x156,Ramirez PLC,Opportunity Congress speech safe.,e2b55d88-9927-4f2f-a863-1fb9e710ec91,Individual,04/12/24,32745,638,28/04/21,05/10/25,GB40FRKB85003272310641,e2b55d88-9927-4f2f-a863-1fb9e710ec91,Tammie Lawson,"71631 Randy Turnpike
Michaelville, NE 20882",(000)710-3002,lopezjames@rivas.com,Yes,09/07/22,3103,No
62453c3b-baa8-4b00-9838-d2adc564c199,CPT-23008,Monthly,545e4491-3c5f-4587-b80f-ca31ebfc2717,31000,Dr. Joseph Hess,"Johnson, Johnston and Richards",Television us read reflect.,Early human notice church always hotel.,Lawyer next individual dog.,59886,Williams-Russell,Approved,481-554-6982x57422,Hurley-Simmons,Mouth hear.,dbc10b43-2080-4118-8934-7006cfbb60a4,Individual,05/10/23,84591,957,02/12/21,19/10/23,GB15XAAN49927052378002,dbc10b43-2080-4118-8934-7006cfbb60a4,Victoria Hill,"83547 Torres Island Apt. 840
Port Catherine, AR 65280",-5457,martinezjennifer@carpenter-dean.net,No,01/09/20,8208,Yes
1392410b-2ee7-4a98-91ae-c99208b4bf13,CPT-68151,Annually,7797b8f7-b941-4913-b331-450f997ab465,86234,Dr. Helen Vazquez,"Lewis, Chavez and Benson",Least team ahead.,Assume upon I military campaign trouble number account. Customer degree heart military base affect.,Choice respond help research.,19825,Williamson and Sons,Approved,689-033-1878x902,Taylor and Sons,Enough including us pattern.,9318e4fb-d84f-434b-9d08-c397d42af3ad,Individual,06/02/21,87053,631,22/01/21,11/12/21,GB55THWY77405488509463,9318e4fb-d84f-434b-9d08-c397d42af3ad,Brenda Lambert,"9948 Cruz Views Suite 846
New Kathymouth, MT 53749",633.224.6267,amandamiller@hotmail.com,No,21/03/20,6918,No
3efd2f58-e7b4-4f68-8ad1-075265453b98,CPT-26351,Quarterly,cda959a0-02a7-43d8-8570-b510688d8cd9,67373,Dr. Jesse Watkins,Miller-Rodriguez,Indeed Mr great surface walk.,Then serve able. Particular different section treat class laugh.,Figure must door fear this.,59177,Yoder Inc,Rejected,(234)691-2576,Sharp-Cowan,At sister size billion.,6f88aaae-95b6-43d7-b300-755640c2ee02,Individual,26/01/25,36493,541,10/08/22,20/03/25,GB32VYHL49411864284571,6f88aaae-95b6-43d7-b300-755640c2ee02,Christopher Johnson,"1297 Long Orchard Suite 342
West Jorgeborough, CO 31232",(189)730-9527x2106,davischristopher@yahoo.com,No,25/01/20,19,No
f7165526-5aa7-4436-9add-d907bdb0264e,CPT-13587,Annually,dc5b554d-2164-4b03-bae9-6de79073fb51,11500,Dr. Connie Larsen,Ray-Lara,Girl collection officer tend.,Spring only we arrive resource blue unit animal. Scene break consider much season all religious.,Suffer writer administration brother could.,63259,Mckee-Patterson,Approved,(191)467-9044x801,Vang-Garcia,Music responsibility region leave modern.,6ea7cb07-badb-4f27-94eb-f06acc42e62a,Corporate,19/12/20,39969,484,24/08/20,11/09/21,GB78VMFA78659228589337,6ea7cb07-badb-4f27-94eb-f06acc42e62a,Jill Dickerson,"89691 Thompson Summit
Port Gregory, IL 74779",375-836-6385x382,stricklandrobert@gmail.com,Yes,17/03/23,4572,No
3f1224c5-bce5-46ef-9e39-9781496bf977,CPT-70455,Annually,aec9807c-4483-4fa0-a50a-1052b1cc2d6f,21292,Dr. Wanda Davis,Perkins-Ray,Student your budget.,Three large east which several order.,Reveal call blue option.,902,Martin-Jones,Approved,001-361-590-4088x31595,Moore LLC,Court paper certain.,3f620ac8-d99c-47f5-8908-e56499b91c32,Individual,03/10/24,86552,805,06/09/22,30/01/25,GB80QYYT59635876158336,3f620ac8-d99c-47f5-8908-e56499b91c32,Gordon Ward,"356 Ramos Cliffs
Benjaminside, NM 40059",001-301-195-9678x4097,hfowler@hotmail.com,No,14/03/20,6637,Yes
7887f014-545d-49d9-bd07-2836a68edbfb,CPT-68952,Monthly,cc6f065c-e6db-417f-ab25-4405a63493b7,40448,Dr. Chase Vance,"Diaz, Ware and Johnson",Until will that hundred training house.,Trouble against language. Key executive scene career.,Big director impact figure similar energy.,98079,Miller Group,Rejected,367.015.1144x209,"Johnson, Spencer and Thomas",Before west major.,d3b2c5a1-a8a9-475e-9d2f-8c4a2c077825,Individual,21/04/22,75437,976,21/07/21,24/06/22,GB55KXDZ96440574863483,d3b2c5a1-a8a9-475e-9d2f-8c4a2c077825,Mindy Cowan,"209 Joshua Spurs
Port Heatherborough, NM 61051",(767)960-6955,amyparker@lowe-serrano.com,Yes,05/08/22,2836,Yes
92a0288e-a9c0-4130-94e5-fdbd88305956,CPT-46398,Quarterly,c9bda80b-aed1-4fd7-a472-e748e99b452f,36904,Dr. Tammy Baker,Smith-Smith,Commercial laugh through teacher product.,Little such event believe discover. Represent price just pick discover chance coach conference.,Than upon build consider task eat.,65228,Sellers-Smith,Rejected,(429)399-7346x1178,"Adams, Jones and Jimenez",Inside education.,215038c0-5102-4cd6-aa41-8c759a2bf479,Corporate,02/08/24,85151,386,29/01/24,17/02/25,GB06TXVH83716725221981,215038c0-5102-4cd6-aa41-8c759a2bf479,Michael Gray,"85373 Meyer Run
Lake Diamond, FL 50945",001-531-456-4985x54791,hcaldwell@gmail.com,Yes,15/05/24,9211,No
3645d2ff-2d82-4b9a-a796-81a8bb0cc378,CPT-53014,Annually,ab305a82-d340-4ecb-bc85-55f5338bea43,6933,Dr. Laura Graham,Finley LLC,Trip per particularly talk ball.,Size yes down well individual person. Success break even network provide us energy.,Put nation leg add next into ever.,1587,Andrews LLC,Rejected,525.915.0099,"Boyer, Yates and Ashley",Wait building decide.,d4eddf9e-bf42-49e1-b9bd-3dff589cb08f,Family,16/06/24,31988,998,02/04/24,13/09/24,GB68YDAC88030716378114,d4eddf9e-bf42-49e1-b9bd-3dff589cb08f,Laura Gray,"81123 Alexis Rapids Suite 540
Mercedesside, MI 04160",046.503.3922,laura45@yahoo.com,No,13/06/22,7224,Yes
ab54367b-09e3-46f8-934a-48ee82a1c06a,CPT-42191,Monthly,e873b7a2-a721-4980-b2ac-7309025a395f,74665,Dr. Michael Scott,"Brown, Madden and David",Single speak ground quite there.,Region whatever power first trade religious live. Seat range move act.,Right almost nice gun our.,56930,"Pham, Anderson and Mullins",Rejected,546-151-2236x6144,Thompson-Sanchez,Do my opportunity soldier theory.,6b69323e-d86f-448e-a667-0aa27fe52bf9,Individual,15/03/24,83285,515,21/01/22,20/02/25,GB13JQSA82473661724334,6b69323e-d86f-448e-a667-0aa27fe52bf9,William Stuart,"0453 Michelle Well Suite 241
Jonesshire, IA 52752",(818)529-0280x1175,agarrett@yahoo.com,No,06/01/23,4861,No
02094c03-451f-47ef-a06d-06e8baa4060d,CPT-41297,Monthly,df817a60-02be-48ab-b0c8-8d60af9214bb,81168,Dr. James Lambert,"Hughes, Thomas and Nguyen",Challenge claim possible national agent.,Develop might kitchen beyond. International a indicate practice draw dog.,Why rule else later cold.,3538,"Wagner, Ramos and Weaver",Rejected,691-214-3693,Petersen PLC,Back hot wonder once.,7a34cd84-fb5f-4b89-9c27-be07a3ff7e55,Corporate,16/03/23,67478,252,22/07/21,18/06/23,GB41NZPN55494388661080,7a34cd84-fb5f-4b89-9c27-be07a3ff7e55,Katie Wright,"27516 Ronald Springs
South Lisafurt, AK 79081",(382)097-9049,evanskathleen@marshall-huber.org,No,07/08/21,6508,No
20113296-031a-4460-bc56-b7c3a1bb2192,CPT-55884,Quarterly,29bb403e-fe3a-4410-9eef-870b2ef7e4dd,52403,Dr. Jeremy Wheeler,Barker PLC,Argue again sign.,Rise certain knowledge watch last some all.,Manager seek day leader maintain attack land.,51279,Jackson-Hughes,Rejected,061.916.5963,Kane Inc,Voice week throw analysis.,714832fa-8259-4800-9cff-072a9d8f3418,Individual,29/08/24,38396,235,27/11/23,10/07/25,GB26KSIH86111216454796,714832fa-8259-4800-9cff-072a9d8f3418,Edward Smith,"6680 Brenda Crest
Josephville, NV 16042",7889622703,lifelicia@hotmail.com,Yes,28/05/24,7028,No
a166227f-56b4-4315-bbf6-2b6b770f278b,CPT-18636,Monthly,b162a7e3-a0b3-426d-9fef-94fc70f23bf7,42274,Dr. Donna Blackburn,Allen-Mcdonald,Give hair scene paper maybe car energy.,Its hospital indicate best develop theory.,Heart put seem address.,87880,Hayes and Sons,Approved,001-425-523-0941x65027,Wilson-Ochoa,Phone matter doctor together environment.,01f17098-7f6a-47df-84b2-d5a390784dcc,Family,03/06/23,15976,95,10/10/21,24/05/24,GB15JBNQ78837951555224,01f17098-7f6a-47df-84b2-d5a390784dcc,Mary Green,"237 Alexander Port
Jasonburgh, OK 87349",001-466-178-1235,angelamartinez@miller.net,No,24/05/23,4590,Yes
7172992e-6187-47ba-9d33-ec53a165df9c,CPT-56576,Quarterly,9342dff6-cc48-437e-8e54-57192224e89d,90325,Dr. Brandy Fletcher,"Mitchell, Sawyer and Harrison",End low doctor view establish major.,Professor character before without country different mind.,Region nature trial against toward improve loss.,21098,Adams Group,Rejected,027-520-8490x022,Cox-Adams,They sport turn example know.,6141a0ba-53cf-47ff-b90c-203401728d8d,Individual,11/11/21,47055,965,20/07/20,21/08/22,GB20SFWL79176421908237,6141a0ba-53cf-47ff-b90c-203401728d8d,Michele Garcia,"05593 Yvonne Place
Christopherborough, VA 24814",(746)362-7725x2638,chelsey80@hotmail.com,No,04/12/20,1235,Yes
b47dc9f6-1369-4b02-bd49-6d98846e87e2,CPT-71735,Annually,c6f8ac76-6b4c-4a27-a906-25763744891b,54810,Dr. Shane Daniel,Patterson-Parrish,My medical structure who our.,Risk court letter staff true business air.,Coach when sell win.,88853,Stewart Group,Rejected,909.396.6962,Lawson Ltd,Success public identify data.,a191a9b3-d9ae-4b39-b732-6fdcaade0e50,Corporate,06/03/25,6438,507,23/01/25,01/08/25,GB10BCPG24559975208916,a191a9b3-d9ae-4b39-b732-6fdcaade0e50,Nicole Mathis,"163 Campbell Glens Suite 686
Lake Keithland, MI 91048",(240)392-0363x56403,yanglaura@hotmail.com,No,17/04/23,9230,No
91440fff-871f-403f-afa6-987553b3a443,CPT-84408,Annually,5b267e2b-f0f2-440b-8006-b44a20b66411,40382,Dr. Matthew Banks,Bates-Webb,Mr rule break later its dinner street.,Skill especially compare morning ago agency history. Major deep interesting recent leave.,Security dinner south past tax worker.,29929,Mitchell Group,Rejected,495.121.8991,Gallegos-Conner,Table amount campaign.,1dda7958-dac6-4dfa-86e0-304c41b82128,Family,11/10/24,26750,899,03/03/24,12/12/24,GB19WBDD25724282975342,1dda7958-dac6-4dfa-86e0-304c41b82128,Joseph Bass,"80734 Paul Union Suite 658
Veronicaview, NE 50823",(989)147-8338x692,shawnblack@yahoo.com,No,11/09/24,9787,No
02ba89f6-93ef-4af6-9b3f-ff1f3112883d,CPT-10045,Quarterly,d8699cb6-88a1-4269-b45d-e82f096023f4,34727,Dr. Andrea Wilkerson,Smith-Campos,Sure close him piece laugh health form.,High consider direction bit contain build must. Stock factor game build tell east just magazine.,Piece they draw walk really.,40988,Bell-Hall,Approved,+1-395-038-0649x8047,Frank Inc,Network us garden decision.,0aa8accc-5a6d-47cb-943b-dce185f25506,Corporate,15/01/23,65674,923,07/05/21,24/08/23,GB85DATL13862581512939,0aa8accc-5a6d-47cb-943b-dce185f25506,Angela Sparks,"5254 Juan Plain Apt. 538
East Sarah, NV 19533",681-539-0584,christophergraham@garcia.biz,No,22/08/22,3213,No
622e2491-a3eb-456e-bbfb-c2ac91e8b58d,CPT-42296,Annually,39bd362c-915c-485d-ac7f-cb5fdc6c2902,75490,Dr. Travis Johnson,Flowers Ltd,Picture treat production ask take.,Build policy pull others evening development.,And and become both opportunity something have.,38607,"Green, Compton and Villarreal",Rejected,238.931.4354,"Hernandez, Chaney and Matthews",Chair audience.,54783551-74be-4cee-bba9-5693bd5658ff,Corporate,02/02/24,2014,600,14/09/23,20/10/24,GB66ZEBJ58621426949567,54783551-74be-4cee-bba9-5693bd5658ff,Jill Moore,"9148 Gonzales Expressway
South Robert, ID 74517",206.512.6716x055,hgreer@griffin.com,No,29/03/22,9951,No
f7eb2f1d-3f57-4e9a-ae4e-1aac574db356,CPT-79208,Monthly,ad17acd0-59d8-4c70-8979-db83127e5fcc,69410,Dr. Lisa Mora,"Stewart, Melendez and Roberts",Woman artist drug window military staff.,Like news organization born how dream them by. Quality report stock hit son.,However race sort rather focus face.,97906,"Hayes, Wood and Nunez",Approved,+1-545-180-5309x1604,"Sanders, Terry and Le",Need should nature.,66c15f7a-8f94-4f20-a1bc-ea406db6a7e0,Corporate,03/06/21,83810,21,06/02/20,13/03/22,GB54WEAB02929846008909,66c15f7a-8f94-4f20-a1bc-ea406db6a7e0,Brad Hall,"8687 Frank Creek Suite 337
Alexisville, NJ 84882",-6971,kimberlyclark@stout-kennedy.com,Yes,03/02/20,3573,No
ba1b6014-f3a8-4f0a-91b6-3fb75b3f2184,CPT-58182,Annually,7f9b494a-b273-4d64-a07e-c450fe8e7868,84910,Dr. Brooke Smith,Mays-Taylor,Wish she art reach fire your anyone.,Total what special each nation.,After first national account my.,80455,"Thomas, Bell and Richardson",Approved,652-311-8451x68741,Bowman Inc,Party strategy after his.,00594948-b307-4934-8879-aeb0b11530fa,Corporate,30/12/23,90315,802,24/02/20,20/03/24,GB15YMNV95539481299765,00594948-b307-4934-8879-aeb0b11530fa,Mary Mckay,"74941 Harris Underpass
Jameshaven, ME 22468",081.263.2230,torreseric@yahoo.com,Yes,15/11/20,6092,Yes
baae7a42-7ff0-4f86-9aae-afd5dc78ed6d,CPT-24950,Monthly,e24a9a3c-ff8f-4591-ba17-344aa020436d,89665,Dr. Caitlin Castro,Gallagher-Love,Now daughter onto without push politics.,Respond sit which can democratic nation really.,Benefit grow always smile citizen money.,63230,Cooper-Butler,Rejected,1591230552,"Murillo, Rice and Carpenter",Reduce sport into.,52dbec05-cbcf-4f17-9d4f-0a966a68d3b6,Individual,23/01/25,71332,87,01/02/20,15/03/25,GB67BUDN48625168040706,52dbec05-cbcf-4f17-9d4f-0a966a68d3b6,Becky Hines,"72841 Cynthia Lock Apt. 889
Hannahville, FL 07380",(369)352-4839x033,evanwilson@yahoo.com,No,12/04/24,4746,No
c606e2df-8bd4-467e-86e4-cd8c2a8ce76b,CPT-71003,Quarterly,12dfc173-da8e-4604-abdf-dad53bf3e124,87163,Dr. Daniel Adams,"Oneal, Green and Cummings",Hand form message million do rather.,Office pay radio pretty everyone yeah. Eight reduce floor lawyer treatment.,Senior this debate become them evening.,40368,Ball-Smith,Approved,208.519.5243,Murphy Ltd,How vote body kid.,f92067d5-48c7-49bb-bb1e-c2e71eb80de8,Individual,03/02/22,72701,339,22/03/21,28/06/22,GB50CTSI21292012636531,f92067d5-48c7-49bb-bb1e-c2e71eb80de8,Tiffany Smith,"4081 Eric Mission Apt. 438
New Patrickfurt, OH 26429",(948)892-9183x7694,mark72@anderson.com,No,28/07/23,7529,Yes
5a364bee-e495-45bb-8b1a-7d358e6806c8,CPT-32550,Annually,e9fcbee7-6bcf-464e-839f-2f8704faf8f1,83534,Dr. Roger Hale,Floyd PLC,Want challenge parent improve.,Raise last else.,Small hard everything.,13770,Holmes-Miller,Approved,566-421-3131,Hamilton-Pugh,Information value career.,51c115b0-1a56-4313-936c-df60f053d200,Family,13/05/23,11819,697,04/08/21,30/08/23,GB62RAYJ54055132765948,51c115b0-1a56-4313-936c-df60f053d200,Keith Gill,"702 Kristin Hollow
Vaughnberg, NC 04557",001-847-558-2028x05842,harperbilly@yahoo.com,No,28/03/22,8819,No
8c063cb1-2b88-4546-a465-435ecdf334fd,CPT-68176,Monthly,ef614cca-5025-424a-8b64-5dcbeab3fbdc,96105,Dr. Michelle Allen PhD,Nelson-Rodriguez,Like writer teacher house large involve.,Notice fire two vote behavior interesting.,Bad conference born glass air keep help.,23567,"Hernandez, Hicks and Joseph",Rejected,940491723,"Buck, Fischer and Oliver",Prevent foot thought discuss walk.,c7f6b759-afee-45c0-b163-628af10c4cfd,Individual,09/02/25,38834,583,30/04/21,17/03/25,GB46OLVS17145485447633,c7f6b759-afee-45c0-b163-628af10c4cfd,Frank Choi,"774 Joseph Ramp Apt. 053
New Crystal, MS 41205",5686190450,joseph03@gibson.org,No,23/09/22,9227,Yes
640e8be8-d126-463f-9749-0b341ac10794,CPT-73245,Quarterly,01b16c0c-3eec-4b00-82a8-86340f77ddde,85582,Dr. Darren Mills,"Brown, Henderson and Ross",Energy either per government industry loss.,Agreement site economic eye fill throw real.,Bag run media month here.,40529,"Henry, Swanson and Roberts",Approved,806-257-0430x549,Smith PLC,This culture beautiful film.,583a1df5-f8ef-4912-a5d3-d24885a0dd86,Corporate,25/02/24,71477,403,22/05/23,12/01/25,GB83IFWP70714491341779,583a1df5-f8ef-4912-a5d3-d24885a0dd86,Christina Turner,"7273 Anderson Isle Apt. 884
Millerhaven, MD 11270",(897)343-3571,leah35@hotmail.com,Yes,17/11/21,2823,No
560146fb-ad33-4f00-a098-2a85db6e39ba,CPT-16102,Monthly,54d96edc-fe6b-4bc3-9da4-b7386fefb7c9,55689,Dr. Jim Andrews,"Johnson, Willis and Gordon",Rock peace add analysis finish number development suddenly.,Relationship develop response whom environment he great.,Above sea month skin fine thought perhaps.,78654,Conley and Sons,Rejected,003.191.1863,Hopkins-Weaver,Late help.,b8f1485c-0536-40b5-a4ec-c87f0d0b9601,Corporate,08/10/24,25545,687,11/03/21,28/07/25,GB49ETXL02714556654117,b8f1485c-0536-40b5-a4ec-c87f0d0b9601,Kayla Molina,"08807 Weber Landing
North Jasonmouth, MO 40224",(310)373-5680,brooksrebecca@barker.biz,Yes,24/05/21,9874,No
f99bf093-5ffd-4a16-8b1e-c6758744f64f,CPT-52466,Annually,cc0439c4-cab4-475c-b963-fea3b5ecd668,25034,Dr. David Powell,Mccoy-Mccarthy,Son senior play place citizen allow.,Share usually himself he your thousand hot.,Property avoid main enter.,66212,"Smith, Lopez and Mcguire",Approved,001-312-981-8934x47134,Prince-Rodriguez,Special partner building about.,7e2282ef-2a07-4d8a-b58a-7b3074f0a418,Corporate,10/06/24,62011,263,12/05/23,31/01/25,GB19ECYU12194407502622,7e2282ef-2a07-4d8a-b58a-7b3074f0a418,Gary Murphy,"4781 John Street
South William, DC 62229",(050)342-4031,pamela39@hotmail.com,No,14/03/23,2439,Yes
9f24da36-da28-4700-aea8-99d68aa6f8a1,CPT-82468,Quarterly,f0877f5b-42cc-4288-9fae-328a85d72a80,44019,Dr. James Gray,Thomas and Sons,Owner where college program billion.,Though if full around population nice.,She lose sister stock political.,63885,"Rose, Walker and George",Rejected,+1-956-565-2409x539,Johnson Group,Here know particular trip clear.,2ebbdc60-7d17-4ceb-9734-0519e3f49478,Individual,12/12/22,67792,683,04/12/21,12/09/23,GB71TKXC36308726555009,2ebbdc60-7d17-4ceb-9734-0519e3f49478,Sergio Shaw,"61672 Rogers View Suite 051
Lisaburgh, ME 93342",601-948-8117x849,hmartinez@hotmail.com,No,11/08/21,6372,Yes
edeee259-0a55-4d69-a7e8-54a28d6ffff5,CPT-27270,Monthly,df8633e9-edb2-441a-bbbe-b9ad6775aa19,30895,Dr. Michael Thomas,Richmond-Parsons,Sea information likely interesting.,Choice ball million eight.,Style these live they if. Suddenly east system.,22564,Allen-Morrison,Rejected,001-195-489-2359,Rodriguez Group,Because top toward within.,8ffedf43-7c7b-4e90-af8f-1a0192c0b467,Individual,27/06/21,66257,677,20/01/21,07/07/21,GB53FENF60250704085453,8ffedf43-7c7b-4e90-af8f-1a0192c0b467,Andrew Sullivan,"43168 John Mountain
Garrettberg, NM 01966",001-431-895-1593x221,allisondunn@hotmail.com,No,30/09/24,2978,Yes
170c2ab5-de25-4a06-8c81-d76e757aabe4,CPT-78448,Quarterly,530ab77e-1c60-4b7b-96d4-2d02657046e1,87039,Dr. Dalton Williams,"Benitez, Barber and Ward",Indicate wide professional level.,Stock around see study coach.,Training follow turn leg leave.,69520,Davis LLC,Rejected,648.646.3597x846,Jackson-Perez,Paper although.,407ae8be-f5fe-427b-bfaa-9bb7e8f5e056,Individual,18/06/23,21798,536,15/01/23,02/03/24,GB45DSHM70695191679851,407ae8be-f5fe-427b-bfaa-9bb7e8f5e056,Catherine Clark,"93231 Robert Hill Suite 011
Port Victoriaborough, WY 60398",(599)333-8365,michael99@gmail.com,Yes,27/02/20,2935,No
